455.6606730301,440.7319871157,426.3441363161,412.4758859977,399.1068926159,386.2176641893,373.7895226114,361.8045677107,350.2456429753,339.096302861,328.3407816068,317.9639634864,307.9513544243,298.2890549148,288.9637341778,279.9626054954,271.2734026716,262.8843575621,254.784178623,246.9620304315,239.4075141307,232.1106487565,225.0618534048,218.2519301987,211.6720480192,205.313726963,199.1688234935,193.2295162537,187.488292508,181.9379351862,176.5715105002,171.3823561071,166.3640697941,161.5104986606,156.8157287748,152.2740752828,147.88007295,143.6284671146,139.5142050344,135.5324276092,131.6784614616,127.9478113597,124.3361529671,120.839325904,117.4533271066
455.5472532347,440.6211576006,426.2358379246,412.3700609239,399.0034843743,386.1166175843,373.690783708,361.7080838055,350.1513625688,339.0041756296,328.2507583764,317.8759962057,307.8653961397,298.2050597448,288.8816572888,279.8824030777,271.1950319161,262.8077766372,254.7093466527,246.8889074731,239.3360611538,232.0408276221,224.9936268449,218.1852617964,211.6069021894,205.250068933,199.1066192852,193.1687326645,187.4288970939,181.8798962441,176.514797051,171.3269378792,166.3099172072,161.4575828101,156.7640214161,152.2235488163,147.8307004065,143.5802221408,139.4670618789,135.4863611087,131.6334470275,127.9038249649,124.2931711332,120.7973256889,117.4122860921
455.4377033994,440.5141096636,426.1312347474,412.2678466733,398.9036044919,386.0190187579,373.5954138427,361.6148919965,350.0602990735,338.9151918416,328.1638067995,317.7910304282,307.7823708099,298.1239305468,288.8023809187,279.8049372207,271.1193352237,262.7338087053,254.6370679998,246.8182795195,239.2670462008,231.973388832,224.9277282214,218.1208681651,211.5439791793,205.1885829581,199.0465375265,193.1100230525,187.3715282916,181.82383763,176.460018703,171.2734105587,166.2576123432,161.4064724842,156.7140783473,152.1747463469,147.7830124875,143.5336233182,139.4215272798,135.4418664284,131.5899685163,127.8613394156,124.2516558686,120.7567585495,117.3726454247
455.3167171002,440.3958864485,426.0157115132,412.1549617577,398.7932976411,385.911231094,373.4900878326,361.511971421,349.9597289972,338.8169185839,328.0677779056,317.6971946415,307.6906780441,298.0343318596,288.7148284856,279.7193843094,271.035736169,262.6521188852,254.5572438111,246.740278355,239.1908264262,231.8989097641,224.8549501057,218.0497521555,211.4744873165,205.1206781499,198.9801835277,193.0451844459,187.3081704685,181.7619267723,176.399521765,171.2142952493,166.1998471088,161.3500264917,156.6589214679,152.1208491399,147.7303461845,143.4821598077,139.3712390926,135.3927267224,131.5419510625,127.814418584,124.2058066145,120.7119564003,117.3288664666
455.2239709946,440.3052584777,425.9271533032,412.0684260394,398.7087382248,385.828602845,373.4093466469,361.4330742017,349.882633632,338.7415839221,327.9941637361,317.6252616718,307.620387879,297.9656469807,288.6477122314,279.6538008556,270.9716505097,262.5894968136,254.4960519019,246.6804839461,239.1323976015,231.8418153364,224.7991596001,217.995235793,211.4212159982,205.0686234416,198.9293176444,192.9954802372,187.2596014041,181.7144669278,176.3531458081,171.168978426,166.1555652308,161.3067559228,156.616639112,152.0795324281,147.6899730634,143.4427087276,139.3326889959,135.3550570325,131.5051416727,127.7784498467,124.170659331,120.6776118102,117.2953062379
455.1550403098,440.2379020313,425.8613351428,412.0041110336,398.6458920446,385.7671919453,373.3493382488,361.374436275,349.8253348778,338.6855937563,327.9394522733,317.5717997089,307.56814688,297.9145990612,288.5978301439,279.6050579748,270.9240208184,262.5429548887,254.4505729011,246.6360435944,239.0889721782,231.7993816625,224.7576950262,217.9547181866,211.3816237326,205.0299353839,198.8915131442,192.9585391158,187.2235039438,181.679193861,176.3186783073,171.1352980937,166.1226540896,161.2745964061,156.585214054,152.0488250553,147.6599669853,143.4133879281,139.3040378246,135.3270601964,131.4777842281,127.7517171912,124.1445371957,120.652086252,117.2703636322
455.0447134655,440.1300948306,425.755990042,411.9011718034,398.5453037397,385.6689008753,373.2532919494,361.2805834802,349.7336254923,338.595978829,327.8518839711,317.4862312908,307.4845326727,297.8328944345,288.5179914868,279.5270426723,270.8477872287,262.4684623212,254.3777815942,246.5649146947,239.0194677198,231.7314645464,224.6913290005,217.8898678278,211.3182544257,204.9680133047,198.8310052409,192.8994130916,187.1657282391,181.6227376375,176.2635114305,171.0813911176,166.0699782406,161.2231235677,156.5349167519,151.9996764425,147.6119408282,143.3664585919,139.2581802602,135.2822499267,131.433997335,127.7089303028,124.1027274738,120.6112313802,117.2304418037
454.9776686152,440.06458115,425.6919725624,411.8386163544,398.4841769315,385.6091700807,373.1949252862,361.2235497944,349.6778943413,338.5415204656,327.7986693273,317.4342319626,307.4337209048,297.7832431053,288.4694740942,279.4796333196,270.8014606104,262.4231937098,254.333546827,246.5216901608,238.9772303474,231.6901917907,224.6509988317,217.850458719,211.2797453419,204.930383691,198.794235012,192.8634826209,187.1306183482,181.588429586,176.229986906,171.0486322259,166.0379674962,161.1918438844,156.5043514337,151.9698091749,147.5827556689,143.3379399631,139.2303129396,135.2550190398,131.4073883468,127.6829290105,124.0773199988,120.5864041609,117.2061815882
454.8698130896,439.959188828,425.5889871893,411.7379829605,398.3858418022,385.5130807282,373.1010304216,361.1317992999,349.5882392439,338.4539129106,327.7130625529,317.350580275,307.3519796537,297.7033686603,288.3914238211,279.403365558,270.7269346513,262.3503697739,254.2623860436,246.4521545468,238.9092827872,231.6237960163,224.5861194035,217.7870610066,211.2177955059,204.8698486648,198.7350824843,192.8056810181,187.074136818,181.5332379805,176.1760557659,170.9959327648,165.986471585,161.1415240363,156.4551807899,151.9217614898,147.5358052965,143.292061843,139.1854825836,135.211212519,131.364582279,127.6411005473,124.0364468138,120.5464644373,117.1671540077
454.7455670766,439.8377803444,425.4703514317,411.6220566053,398.2725629722,385.4023889592,372.9928666303,361.0261057524,349.4849595248,338.3529918928,327.6144463685,317.2542162862,307.2578164249,297.6113559305,288.3015124773,279.3155076087,270.6410832011,262.2664789985,254.180411165,246.3720518098,238.8310094358,231.5473102711,224.5113804391,217.7140289301,211.1464313354,204.8001143086,198.6669407208,192.7390954756,187.0090719556,181.4696590688,176.1139288689,170.9352247214,165.9271499913,161.0835572288,156.3985378279,151.8664121393,147.481720014,143.2392117596,139.13383949,135.16074885,131.3152710989,127.5929155355,123.9893622508,120.5004551913,117.1221955204
