169.8376992683,172.4525557254,175.1286011522,177.9037821828,180.7671236446,183.7150791137,186.7560797931,189.9065025807,193.1283246211,196.5012565406,199.972733323,203.5648429627,207.2967274337,211.1481307528,215.1709298898,219.3215369156,223.6409244049,228.1238334162,232.8072282282,237.6777022324,242.7521670291,248.0585654889,253.5810684754,259.3573980504,265.4099713284,271.7437842523,278.3880490715,285.3644662148,292.6974267766,300.4177311532,308.5471063825,317.1417764496,326.2091333109,335.8472245647,346.0316770617,356.8513182985,368.3873603674,380.6795381107,393.8554504358,407.8869131508,423.0188210584,439.3327744904,456.8796232917,475.7676092329,496.1223386592
169.8461627254,172.4611912439,175.1377584077,177.9129834847,180.7763340571,183.7243286447,186.7654608979,189.9158463113,193.1382974705,196.5109699723,199.9825949048,203.5749244005,207.3067303757,211.1585351343,215.1811491151,219.3321513745,223.6518301899,228.135273809,232.81873483,237.6894128437,242.7641120415,248.0704668905,253.5933205139,259.3700498484,265.4227479505,271.75687031,278.4014787997,285.3781677419,292.7115218237,300.4321200652,308.5622072873,317.157034476,326.2251940503,335.8630383216,346.0481906071,356.8686284107,368.405018547,380.6980344702,393.8733113394,407.9072517818,423.0397737215,439.3534282567,456.9020715796,475.7933029225,496.1527249358
169.8548537624,172.4699770397,175.1469283132,177.9221091591,180.7854568817,183.7335390339,186.7748292912,189.9251326851,193.1481310171,196.5205337244,199.9923552543,203.584988284,207.3168092659,211.1690869519,215.1915522288,219.3429383842,223.6628456036,228.1467321211,232.8301776732,237.7010023971,242.7759080659,248.0822183622,253.6054228686,259.3825525978,265.4353933649,271.769854425,278.4148579015,285.3919020326,292.7257379646,300.4467024465,308.5775169601,317.172468013,326.2413501123,335.878868753,346.0646393203,356.8858142431,368.4225509601,380.7164415412,393.8911863283,407.9276173346,423.0607784507,439.3741701411,456.9246536493,475.8193092338,496.1837183568
169.8635771005,172.4786923737,175.1560071701,177.9312012905,180.7945606678,183.7426598288,186.7840447559,189.9342953812,193.1579204646,196.5301627085,200.0022635432,203.5952392229,207.3270519144,211.1797209013,215.2019440177,219.3536315035,223.6737229736,228.1580284531,232.841464566,237.7124427109,242.7875662011,248.0938618779,253.6174589583,259.3950549816,265.4481256081,271.783003145,278.4284452243,285.4058387627,292.7401049075,300.4613620612,308.5928143564,317.1878281088,326.2573774123,335.8945805178,346.0810015872,356.9029691565,368.4401109172,380.7348977481,393.9091489746,407.9480387693,423.0818318467,439.3949619789,456.9472753821,475.8454882414,496.2152019382
169.872210047,172.4873749562,175.1650609018,177.9401854304,180.8035071167,183.7516834712,186.7932750259,189.9435799132,193.1678963547,196.5399644219,200.0122567779,203.6054620215,207.3371872676,211.1902022379,215.212185105,219.3641740701,223.6844580744,228.169194275,232.8526637038,237.7238587769,242.7992836102,248.1056468688,253.6296937018,259.4077664487,265.4610348664,271.7962680126,278.442072056,285.4197443984,292.7543789631,300.4758959077,308.6079744995,317.2030981664,326.2733636649,335.9103168192,346.0974183499,356.9201899131,368.4577427781,380.7534147247,393.9271854509,407.9684626817,423.102836948,439.415694421,456.9698504889,475.8718088463,496.2472307265
169.8808268542,172.4959559237,175.1739506695,177.9490863384,180.8125014981,183.7608629575,186.8026966091,189.952988313,193.1778692224,196.5496650721,200.022100154,203.6155213906,207.3471723536,211.2005392618,215.2223194178,219.3746586318,223.69521596,228.180470176,232.864045278,237.7354855923,242.8111915236,248.1175693497,253.6419970173,259.4204723686,265.4738801867,271.8094249131,278.4555696314,285.4335366967,292.7685770003,300.4904070355,308.623148073,317.218417296,326.2894081622,335.9261263249,346.1139071398,356.9374711478,368.4754141976,380.7719213509,393.9451983302,407.9887828336,423.1237271679,439.436360472,456.9924262531,475.8983471134,496.2798530721
169.889284492,172.5044529621,175.1828964199,177.9581580587,180.8216806212,183.7701210683,186.812058805,189.9622608026,193.1876719468,196.5592121419,200.0318017266,203.6254679784,207.3571143807,211.2109258746,215.2325987109,219.3853469737,223.7061794748,228.1919062373,232.8755185033,237.7471301605,242.8230519768,248.1294004769,253.6541807811,259.4330566118,265.4866375666,271.8225385564,278.4690672443,285.4473634429,292.7828263536,300.5049803717,308.6383798799,317.2338018898,326.305506732,335.9419826236,346.1304090989,356.9547212193,368.4930211798,380.7903315801,393.9631473042,408.0090117063,423.1445627854,439.4570312466,457.0150391625,475.9250999059,496.3131110414
169.8977821957,172.5131190816,175.1920261802,177.9672832284,180.8307681592,183.779225184,186.8212595809,189.9713876844,193.1973460204,196.5687051833,200.0415539397,203.6355682617,207.3672665745,211.2215089611,215.2430131581,219.3960915255,223.7171239635,228.203257349,232.8868741545,237.7586506338,242.8348120287,248.1411777689,253.6663549547,259.4456647156,265.4994437765,271.8357132458,278.4826285673,285.4612560093,292.7971366254,300.5196073938,308.6536388957,317.2491918811,326.3215695842,335.9577859203,346.1468348573,356.9718832154,368.5105526557,380.8086810782,393.981095739,408.0292162144,423.1653742374,439.4777143936,457.0377259057,475.9521352699,496.3470071309
169.9064718051,172.5218451975,175.2010512314,177.9762450255,180.8396951825,183.7881875457,186.8303667401,189.9805256875,193.2071532837,196.5784075183,200.0515039328,203.6457947525,207.3774576497,211.2320474279,215.2533338322,219.4067132238,223.7279561831,228.2145284394,232.8982021815,237.7701861553,242.8466146053,248.1530148682,253.6785951984,259.4583380369,265.5123162197,271.8489489011,278.4962359605,285.4751732897,292.8114389104,300.5341962856,308.6688230255,317.2644996162,326.3375383689,335.9735190771,346.1632081783,356.9890148119,368.5280769757,380.8270178718,393.9990581817,408.0494095426,423.1862109419,439.4984734882,457.060489424,475.9793635497,496.3814628617
169.9150765733,172.5304122299,175.2099093958,177.9850659888,180.848551614,183.7972116932,186.8396577052,189.9898752184,193.2171098917,196.5881598155,200.0614116647,203.6559128509,207.3875239972,211.2424783062,215.2636031353,219.4173320006,223.7388222658,228.225850594,232.9095928388,237.7817874999,242.8584834227,248.1649167622,253.690890243,259.4710449863,265.5251982715,271.8621642674,278.5097920176,285.4890185924,292.8256544711,300.5486990892,308.683921152,317.2797507686,326.3534693597,335.9892478964,346.1795816128,357.0061404264,368.5456014617,380.8453690356,394.0170905689,408.0696464949,423.2070622711,439.5192447291,457.0832868822,476.006772009,496.4163342205
169.9235181934,172.5388408825,175.2187005372,177.993974384,180.8576144421,183.8064330324,186.8490479647,189.9992147086,193.2269653803,196.5977855894,200.0712140452,203.6659778193,207.3975972126,211.2529490426,215.2739332512,219.4280170428,223.749756189,228.2372354765,232.921040348,237.7934301384,242.870369458,248.1768106345,253.7031478394,259.4836869587,265.5380035717,271.8752969295,278.5232662185,285.5027957961,292.8398193649,300.5631749315,308.6990005708,317.2949963578,326.3693881654,336.0049798262,346.1959738277,357.0233083981,368.5631874445,380.8637602788,394.0351578121,408.0898624548,423.2279046359,439.5400292121,457.1060275519,476.0341532166,496.4516157248
169.9318825389,172.5473539957,175.2277061305,178.0030691644,180.8667437582,183.8156047784,186.8583179288,190.0084372622,193.2367496164,196.6074121932,200.0810580989,203.6761013939,207.407737563,211.2634857768,215.2843281676,219.4387537368,223.7607198176,228.2486165136,232.9324564266,237.8050156117,242.8821811204,248.1886272032,253.7153272752,259.4962557868,265.5507554781,271.88839621,278.5367228123,285.516566426,292.853976201,300.577642999,308.7140686927,317.3102562573,326.385341536,336.0207742088,346.2124215073,357.0405024177,368.580776557,380.8821448666,394.053254745,408.110045277,423.2486319292,439.5606836786,457.1287438845,476.0618219722,496.4875389546
169.9404528712,172.5560564281,175.2367679569,178.0120944309,180.8757434256,183.8246741739,186.8675574543,190.0176912554,193.2465895052,196.6171061564,200.0909698873,203.6862854307,207.4179255571,211.2740402028,215.2947127127,219.4494467045,223.7716164389,228.2599127176,232.943789742,237.8165259392,242.8939330807,248.2004081018,253.7274886189,259.508815789,265.5635044077,271.9014910055,278.5501726926,285.5303396825,292.8681525978,300.5921539479,308.7291856201,317.3255645947,326.4013157589,336.0365783172,346.2288723045,357.0577051081,368.5983711253,380.9004726243,394.0712544559,408.1300802821,423.2693411289,439.5814850959,457.1515919648,476.089562382,496.5237531561
169.9490995417,172.5646947129,175.2456927855,178.0210253711,180.8847335771,183.8337892351,186.8768615668,190.0270144862,193.2564921464,196.6268504266,200.1009009972,203.6964485898,207.4280628727,211.284517562,215.3050192825,219.4600615758,223.7824474341,228.2711581103,232.9550965782,237.8280258759,242.9056810697,248.2121880028,253.7396470318,259.5213740744,265.576268747,271.9146214614,278.5636730445,285.544168173,292.8823682286,300.6066832298,308.7442946427,317.3408708749,326.417292049,336.0523947678,346.2452959965,357.0748099956,368.61583351,380.918717755,394.0893304135,408.1502501707,423.2901169191,439.60224813,457.1743706038,476.1174154496,496.5604565444
169.9576162813,172.5732397108,175.2546115186,178.0300071129,180.8937910121,183.8429736531,186.8862247561,190.0363707168,193.2663806827,196.6365462393,200.1107569062,203.7065247697,207.4381235495,211.2949312332,215.315291956,219.470660937,223.793274296,228.2823967474,232.9663979882,237.8395230407,242.9174385891,248.2239997957,253.7518549848,259.5339878827,265.5890830495,271.9277829534,278.5771815204,285.5579938298,292.8965822688,300.621220103,308.7593980163,317.3561415318,326.43316797,336.0680895159,346.2616285688,357.0919287331,368.6334192169,380.9370851468,394.1074503365,408.1703269966,423.310817461,439.6230521513,457.1972328874,476.1453865502,496.597410334
169.9661195872,172.581836508,175.2635976554,178.0390574801,180.9029020327,183.852174315,186.8955553955,190.0456605076,193.2761786629,196.6461628744,200.1205514294,203.7165631887,207.4481722547,211.3053390142,215.3255635249,219.4812569856,223.8041055977,228.2936547379,232.9777417121,237.8510755519,242.9292490664,248.2358508187,253.7640810448,259.5466012237,265.6018975906,271.9409517393,278.5906976637,285.5718111313,292.9107405353,300.6356513655,308.7743620305,317.371321324,326.449046885,336.0838964979,346.2780998546,357.1091114667,368.6509675902,380.955366931,394.125565417,408.1904407353,423.3315754433,439.6438947551,457.2200443277,476.1732692567,496.6344921017
169.9746916718,172.5905037056,175.2726344334,178.0481137987,180.9119670125,183.861296989,186.9048005652,190.0548827013,193.2859299854,196.6557652205,200.1303419318,203.7265946671,207.4582183117,211.3157540279,215.3358692348,219.491905133,223.8149942904,228.3049540165,232.9891076899,237.8626321888,242.9410580845,248.2477097153,253.7763193217,259.5592150716,265.6146813449,271.9540403754,278.6040922042,285.5855070016,292.9248351211,300.6501157735,308.7894357532,317.3866312793,326.4649870073,336.0996836402,346.2944989162,357.1262470439,368.6685402209,380.9737113387,394.1437549444,408.2105438144,423.352253204,439.6646389362,457.2427688713,476.20120461,496.6718992127
169.9833202866,172.5991800782,175.2816177355,178.0570856498,180.9209480208,183.8703606084,186.9140189113,190.0641005847,193.2956730123,196.6653640639,200.1401418019,203.73665905,207.4683195722,211.3262217873,215.3462123181,219.5025666381,223.8258831363,228.3162524686,233.0004827578,237.8741950841,242.952847368,248.259506792,253.7884510682,259.571702579,265.6273776277,271.9671210849,278.6175640949,285.5993342451,292.9390413883,300.6646214425,308.8044625079,317.4018642858,326.480872589,336.1154893908,346.3109633205,357.1434482872,368.6861451592,380.9920224797,394.1618812357,408.2305200964,423.3728586303,439.6854280869,457.2655573834,476.229152479,496.7093103149
169.9919049018,172.6077749579,175.2905136099,178.0660020499,180.9299102991,183.8794208726,186.9232317328,190.0733224516,193.3054422382,196.6750171763,200.1499958793,203.7467534263,207.4784295266,211.3366863714,215.3565642461,219.5132394195,223.8367673795,228.3274983083,233.0117596753,237.885633718,242.9645328275,248.2712745422,253.8006384593,259.5843090079,265.6402029452,271.9802801254,278.6310359611,285.6130995992,292.9531729403,300.6790915681,308.819503158,317.4171583018,326.4968179487,336.1313363414,346.3274196344,357.1605836177,368.7036508055,381.0102382167,394.1800074725,408.2505365934,423.3935112069,439.7062214366,457.2882331792,476.2569008898,496.7466871684
170.00040417,172.6163161573,175.2993903878,178.0749136577,180.9388673147,183.8884940296,186.9324889282,190.0826031275,193.3152467182,196.6846807979,200.1598486736,203.7568526245,207.4885491255,211.3471302786,215.3668484598,219.5237976619,223.8475337862,228.3386792383,233.0230642161,237.8971775321,242.9763513233,248.2831398184,253.8128528655,259.5968708726,265.6529560967,271.9933861,278.6444998262,285.626906323,292.9673675762,300.6936191216,308.8345647421,317.4324359144,326.5126941499,336.1470945749,346.3437858122,357.1776753872,368.7211859169,381.0285153032,394.1981890949,408.2705032452,423.414038037,439.7268844519,457.3108234748,476.284754217,496.7844641756
170.0088837653,172.6248546357,175.3082599932,178.083843146,180.9478765754,183.8976208688,186.9417682548,190.0918846778,193.3250522758,196.6943546198,200.1696815157,203.7668687609,207.4985475716,211.3574656787,215.3771137391,219.5344301277,223.858431532,228.3499735239,233.0344166852,237.9086950383,242.9880996024,248.2949469749,253.8250480657,259.6094592416,265.665770364,272.0065574052,278.6580082629,285.6407236192,292.9815281273,300.7080733722,308.8495199354,317.44762125,326.5285195922,336.1628770127,346.3602177947,357.1948204099,368.738722851,381.0467162885,394.2162666523,408.2903231499,423.4345221003,439.7476944208,457.3336241689,476.3127026327,496.822188838
170.0173584936,172.633412306,175.3171829808,178.0928211483,180.9568985847,183.9067474213,186.9510571788,190.101163057,193.3347846661,196.7039076187,200.1794093304,203.7768742853,207.5086404003,211.3679349698,215.3874692001,219.5450709097,223.8692717862,228.3611941666,233.0457332426,237.9202271668,242.9999023799,248.3068223826,253.8372985297,259.6220707994,265.6785714383,272.0196751451,278.6714291671,285.6544419286,292.995607689,300.7224976782,308.8644950582,317.4628677968,326.544393193,336.1786732722,346.3766012161,357.2118568564,368.756129858,381.0648209455,394.2343973294,408.3103074391,423.4552006835,439.7686130286,457.356378248,476.3404915868,496.8597204824
170.0258860013,172.6420206858,175.3261141389,178.1017991034,180.9659305151,183.9158467754,186.960242334,190.1103215027,193.3444796321,196.7135477971,200.1892722495,203.7869567612,207.5187213201,211.378331599,215.3977704455,219.5557042266,223.8801548494,228.3724784394,233.0571091084,237.9317928136,243.0117019148,248.3186584969,253.849474272,259.6345852486,265.6912851063,272.0327420852,278.6848489966,285.6682053605,293.009747612,300.7369641222,308.8794614677,317.4780575352,326.5601556381,336.1943488627,346.3928847638,357.2288838472,368.7736586553,381.083124812,394.2527073143,408.3303324308,423.4758266302,439.789477007,457.3790371428,476.3680863039,496.8970144699
170.0344283641,172.6506308961,175.335052616,178.110732819,180.9748414578,183.9248496919,186.9694628274,190.1196126175,193.3542704392,196.723183667,200.1990638747,203.7969839018,207.5288087801,211.3887818118,215.4081398597,219.5663862993,223.8910510312,228.3837297803,233.0684164441,237.9432659802,243.0234083861,248.3304356693,253.8616375273,259.6471317475,265.7040602494,272.0458649149,278.698290875,285.6819445027,293.0238120992,300.7513175641,308.8942930074,317.493147873,326.5758998859,336.2101304478,346.4093598149,357.2460976404,368.7912908204,381.1014235723,394.2709833437,408.3502781822,423.4963704138,439.8102720158,457.4016101748,476.3956005006,496.9342501791
170.0429815035,172.6592002812,175.3438611246,178.1195887881,180.9838284821,183.9339877305,186.9787263476,190.1288471106,193.363993322,196.7328202187,200.2089116736,203.8070750205,207.5389370467,211.3992273713,215.418464468,219.5769861048,223.9018520466,228.3949014995,233.0796940694,237.9547605769,243.0351714366,248.34227487,253.8738373811,259.6596702118,265.7167824934,272.0588928492,278.7116101098,285.6955639717,293.0377996992,300.7656851075,308.9092357535,317.5084256657,326.5918245851,336.2260279527,346.4258585378,357.2632706614,368.8088655082,381.1196561001,394.2892080925,408.3701330586,423.5168604958,439.8311131395,457.424238148,476.4230142343,496.9711606816
170.0514138114,172.6676926868,175.352757531,178.1285710192,180.992821628,183.9430517202,186.9879575197,190.1381246671,193.3737819268,196.7425009801,200.2187550304,203.817108369,207.5489764335,211.4095767444,215.4287364221,219.5875863431,223.9127002876,228.4061340024,233.0910159269,237.9662604605,243.0468928992,248.3540336747,253.8859249679,259.6720854836,265.729410694,272.0718949891,278.7249949566,285.7093348007,293.051978285,300.7802183012,308.9242675774,317.5237166014,326.6077049146,336.2418749233,346.4423025708,357.2803791712,368.8263694204,381.1378213083,394.3074400771,408.3900324513,423.5374116546,439.8519696285,457.4467806118,476.4502754545,497.0078910579
170.0599197214,172.6763134166,175.3616462065,178.1374770936,181.0018065366,183.9521776819,186.9972480604,190.147416433,193.3835198892,196.7520934567,200.2285046761,203.8270905211,207.5590303972,211.4199822163,215.439068454,219.5982126977,223.9235262127,228.4172915801,233.1022295683,237.977638043,243.0585090545,248.3657486461,253.8980538486,259.6846266578,265.742222897,272.0850811853,278.7385116161,285.7231638584,293.0661458231,300.7947050709,308.9392348844,317.5389488559,326.6235167803,336.2576581645,346.4586851253,357.2974582237,368.8439064762,381.15605621,394.3257378087,408.4098997675,423.5578981086,439.8728358437,457.4693633893,476.4774573315,497.0442418149
170.068436372,172.6848602118,175.3705327233,178.1464500648,181.0108398194,183.9612916563,187.0064644275,190.1566121228,193.393191158,196.761695305,200.2383128885,203.8371261375,207.5690983866,211.4303435133,215.4493141371,219.6087214146,223.9342370489,228.4283748447,233.11345631,237.9891207742,243.0702984826,248.3776527483,253.9103341706,259.6972500814,265.7550496555,272.0982352918,278.7519744526,285.7369353237,293.0802533701,300.8091268899,308.9541251813,317.5541172578,326.6392933328,336.273470067,346.4751382455,357.3146020332,368.8614565516,381.1742436949,394.3440165904,408.4297791253,423.5784461923,439.8937572261,457.4918729549,476.5043013012,497.0799406073
170.0769427407,172.6934753026,175.3794620488,178.1553956181,181.0197847433,183.9703146739,187.0156568565,190.1658561923,193.4029206294,196.7713153608,200.2480765602,203.8470617396,207.5790452089,211.4405968908,215.4595285206,219.6192963579,223.94510105,228.4396487907,233.1248484718,238.0007054238,243.0821181975,248.3895372907,253.9225684419,259.7098168153,265.7678214564,272.1113302759,278.7653695567,285.750638069,293.094304389,300.8235309551,308.9690409167,317.5693525887,326.6551295186,336.2893056532,346.4915621797,357.3317005496,368.8790063734,381.1924814246,394.3623789861,408.4496693778,423.5989177233,439.9145280005,457.5141656875,476.5309495854,497.1155225842
170.0855000849,172.7020657073,175.3882951648,178.1642567477,181.0287311669,183.979400875,187.0248907274,190.1750777301,193.4125553786,196.7808132082,200.2577358821,203.8569754318,207.5890848171,211.4510255125,215.4699296665,219.630005818,223.9560229619,228.4509112019,233.13619719,238.0122356012,243.093882301,248.4013681067,253.934740968,259.7223147787,265.780533656,272.1243914396,278.7787717026,285.7643900439,293.1084243453,300.8379877534,308.9839591689,317.584551977,326.6709158533,336.3051382412,346.5080323011,357.3488693658,368.8966055734,381.2106999829,394.3806585629,408.4693706265,423.6192206622,439.9353134358,457.5366172537,476.5576429737,497.1507408202
170.0939690326,172.7105735275,175.3971362883,178.1731829522,181.0377008387,183.9884326107,187.0340099722,190.1841834921,193.4221438944,196.7903958726,200.2675740088,203.8670712197,207.5992396358,211.4614824378,215.4803055458,219.6406652462,223.9668901963,228.4621141986,233.1474836346,238.0236986959,243.1055829791,248.4131599303,253.9469115341,259.7348499663,265.7933132447,272.1375184622,278.7922051534,285.7781294842,293.1224986732,300.8524057753,308.9988711969,317.5997959536,326.6867665552,336.3210269686,346.5245073005,357.3659670968,368.9140623736,381.2287403958,394.3988575109,408.4891296146,423.6397132258,439.95626318,457.5590653651,476.5841391918,497.1855226164
170.1024381465,172.7191479885,175.405992041,178.1820371201,181.0465458818,183.9973678416,187.0431564063,190.1934459791,193.4319246743,196.800101585,200.2774389055,203.8771305216,207.6093416468,211.4718812944,215.4906264878,219.6512605169,223.9776920371,228.4732627561,233.1587544063,238.0351899975,243.117345544,248.4250230525,253.9591273508,259.7473863079,265.8060593135,272.150601536,278.8056171279,285.7918887529,293.1366277345,300.8668893043,309.0138213945,317.6150355758,326.7025440763,336.3367892996,346.5408173926,357.3829323752,368.9315187314,381.2469217536,394.4172629312,408.508991338,423.6601977782,439.977204441,457.5814875777,476.6103840098,497.2195525151
170.1109328125,172.727653104,175.4147166101,178.1908108996,181.0554647646,184.0064931524,187.0524655835,190.2027664377,193.4416749263,196.8097541615,200.2872473551,203.887127395,207.6193776765,211.48221468,215.5009143752,219.6618663636,223.9885465995,228.4844805659,233.1700782605,238.0466943257,243.1290812597,248.4368448189,253.9713163319,259.7599294181,265.818851763,272.1637512906,278.819086065,285.8056729454,293.1507301288,300.8812872137,309.0286244663,317.6301083251,326.7181852159,336.3525377606,346.5572444141,357.4000899467,368.9491295514,381.2651514093,394.4356680689,408.5288334185,423.6806720613,439.99806873,457.6036709528,476.6362152237,497.2530167118
170.1193016826,172.7360793762,175.4235304504,178.1997838454,181.0645172876,184.0156325802,187.0617273794,190.2120318177,193.4513610158,196.8193399422,200.2969926449,203.8970926101,207.6294373405,211.492610411,215.5112713949,219.6725054227,223.9993886037,228.4956527666,233.1813660784,238.0581966571,243.140854528,248.4487325172,253.9835696655,259.772509363,265.8316401459,272.1768432158,278.8324400964,285.8193018357,293.1646709388,300.8955795665,309.0434260581,317.6453012772,326.7340105296,336.3684475732,346.5737469273,357.417243296,368.9667272578,381.2833816041,394.4540680757,408.5485403209,423.7009204742,440.0187532347,457.62576607,476.661965486,497.2862466076
170.1277434298,172.7447057338,175.4324672201,178.2087504277,181.0735154597,184.0247148049,187.0709238737,190.2212315725,193.4610037302,196.8289455408,200.3068031299,203.907120283,207.6395172955,211.5029762674,215.5215877155,219.683127232,224.0102553435,228.5068816232,233.1927196347,238.0697447794,243.1526343851,248.4605796204,253.9957265709,259.7849449267,265.8442685934,272.1898018108,278.8457418332,285.8329875314,293.1787611464,300.9100555749,309.0583656179,317.6605571942,326.7498280444,336.3843470277,346.5902539533,357.4343935349,368.9842540769,381.3014393658,394.4722757735,408.568086151,423.721136125,440.0395346267,457.6479990855,476.687756504,497.3192109488
